"Name","Kind","Refs","DefFiles","FirstFile","FirstLine","AnyPartial"
"ActorModule","class","182","MiniRPG.Shared\Core\Data\ActorModule.cs","MiniRPG.Shared\Core\Data\ActorModule.cs","10","False"
"ErrorCode","enum","201","MiniRPG.Shared\Core\Multiplayer\Protocol.cs","MiniRPG.Shared\Core\Multiplayer\Protocol.cs","77","False"
"ActionExecutionResult","class","217","MiniRPG.Shared\Core\Combat\SkillCasting.cs","MiniRPG.Shared\Core\Combat\SkillCasting.cs","28","False"
"Room","class","224","MiniRPG.Shared\Core\World\Generators\RoomCorridorGenerator.cs","MiniRPG.Shared\Core\World\Generators\RoomCorridorGenerator.cs","216","False"
"Terrains","class","251","MiniRPG.Shared\Core\Data\Const.cs","MiniRPG.Shared\Core\Data\Const.cs","31","False"
"Item","class","403","MiniRPG.Shared\Core\Data\Item.cs","MiniRPG.Shared\Core\Data\Item.cs","10","False"
"GameEvent","class","424","MiniRPG.Shared\Core\Data\GameEvent.cs","MiniRPG.Shared\Core\Data\GameEvent.cs","14","False"
"GameState","class","840","MiniRPG.Shared\Core\Data\GameState.cs","MiniRPG.Shared\Core\Data\GameState.cs","21","False"
"Actor","class","937","MiniRPG.Shared\Core\Data\Actor.cs","MiniRPG.Shared\Core\Data\Actor.cs","21","False"
"LocalizationService","class","1122","MiniRPG.Shared\Core\Config\LocalizationService.cs","MiniRPG.Shared\Core\Config\LocalizationService.cs","8","False"
"ENetSymbol","struct","4111","MiniRPG.Shared\Vendor\ENet\include\compress.cs","MiniRPG.Shared\Vendor\ENet\include\compress.cs","7","False"
